Experiment name:,1st experiment
Duration:, 5 0
Rate:, 50 per second
Sensors:, GSR (ID 1  Exp 1)
Range:, Arb
Units:, Arb
Time
'0:2:42.14,26442
'0:2:42.16,26442
'0:2:42.18,26442
'0:2:42.2,26442
'0:2:42.22,26442
'0:2:42.24,26436
'0:2:42.26,26436
'0:2:42.28,26436
'0:2:42.3,26436
'0:2:42.32,26436
'0:2:42.34,26436
'0:2:42.36,26436
'0:2:42.38,26436
'0:2:42.4,26436
'0:2:42.42,26436
'0:2:42.44,26436
'0:2:42.46,26436
'0:2:42.48,26436
'0:2:42.5,26429
'0:2:42.52,26429
'0:2:42.54,26429
'0:2:42.56,26429
'0:2:42.58,26429
'0:2:42.6,26429
'0:2:42.62,26429
'0:2:42.64,26429
'0:2:42.66,26429
'0:2:42.68,26429
'0:2:42.7,26429
'0:2:42.72,26429
'0:2:42.74,26424
'0:2:42.76,26424
'0:2:42.78,26424
'0:2:42.8,26424
'0:2:42.82,26424
'0:2:42.84,26424
'0:2:42.86,26424
'0:2:42.88,26424
'0:2:42.9,26424
'0:2:42.92,26424
'0:2:42.94,26424
'0:2:42.96,26424
'0:2:42.98,26415
'0:2:43.0,26415
'0:2:43.02,26415
'0:2:43.04,26415
'0:2:43.06,26415
'0:2:43.08,26415
'0:2:43.1,26415
'0:2:43.12,26415
'0:2:43.14,26415
'0:2:43.16,26415
'0:2:43.18,26415
'0:2:43.2,26415
'0:2:43.22,26415
'0:2:43.24,26405
'0:2:43.26,26405
'0:2:43.28,26405
'0:2:43.3,26405
'0:2:43.32,26405
'0:2:43.34,26405
'0:2:43.36,26405
'0:2:43.38,26405
'0:2:43.4,26405
'0:2:43.42,26405
'0:2:43.44,26405
'0:2:43.46,26405
'0:2:43.48,26392
'0:2:43.5,26392
'0:2:43.52,26392
'0:2:43.54,26392
'0:2:43.56,26392
'0:2:43.58,26392
'0:2:43.6,26392
'0:2:43.62,26392
'0:2:43.64,26392
'0:2:43.66,26392
'0:2:43.68,26392
'0:2:43.7,26392
'0:2:43.72,26331
'0:2:43.74,26331
'0:2:43.76,26331
'0:2:43.78,26331
'0:2:43.8,26331
'0:2:43.82,26331
'0:2:43.84,26331
'0:2:43.86,26331
'0:2:43.88,26331
'0:2:43.9,26331
'0:2:43.92,26331
'0:2:43.94,26331
'0:2:43.96,26331
'0:2:43.98,26218
'0:2:44.0,26218
'0:2:44.02,26218
'0:2:44.04,26218
'0:2:44.06,26218
'0:2:44.08,26218
'0:2:44.1,26218
'0:2:44.12,26218
'0:2:44.14,26218
'0:2:44.16,26218
'0:2:44.18,26218
'0:2:44.2,26218
'0:2:44.22,26157
'0:2:44.24,26157
'0:2:44.26,26157
'0:2:44.28,26157
'0:2:44.3,26157
'0:2:44.32,26157
'0:2:44.34,26157
'0:2:44.36,26157
'0:2:44.38,26157
'0:2:44.4,26157
'0:2:44.42,26157
'0:2:44.44,26157
'0:2:44.46,26157
'0:2:44.48,26128
'0:2:44.5,26128
'0:2:44.52,26128
'0:2:44.54,26128
'0:2:44.56,26128
'0:2:44.58,26128
'0:2:44.6,26128
'0:2:44.62,26128
'0:2:44.64,26128
'0:2:44.66,26128
'0:2:44.68,26128
'0:2:44.7,26128
'0:2:44.72,26156
'0:2:44.74,26156
'0:2:44.76,26156
'0:2:44.78,26156
'0:2:44.8,26156
'0:2:44.82,26156
'0:2:44.84,26156
'0:2:44.86,26156
'0:2:44.88,26156
'0:2:44.9,26156
'0:2:44.92,26156
'0:2:44.94,26156
'0:2:44.96,26156
'0:2:44.98,26240
'0:2:45.0,26240
'0:2:45.02,26240
'0:2:45.04,26240
'0:2:45.06,26240
'0:2:45.08,26240
'0:2:45.1,26240
'0:2:45.12,26240
'0:2:45.14,26240
'0:2:45.16,26240
'0:2:45.18,26240
'0:2:45.2,26240
'0:2:45.22,26277
'0:2:45.24,26277
'0:2:45.26,26277
'0:2:45.28,26277
'0:2:45.3,26277
'0:2:45.32,26277
'0:2:45.34,26277
'0:2:45.36,26277
'0:2:45.38,26277
'0:2:45.4,26277
'0:2:45.42,26277
'0:2:45.44,26277
'0:2:45.46,26294
'0:2:45.48,26294
'0:2:45.5,26294
'0:2:45.52,26294
'0:2:45.54,26294
'0:2:45.56,26294
'0:2:45.58,26294
'0:2:45.6,26294
'0:2:45.62,26294
'0:2:45.64,26294
'0:2:45.66,26294
'0:2:45.68,26294
'0:2:45.7,26294
'0:2:45.72,26309
'0:2:45.74,26309
'0:2:45.76,26309
'0:2:45.78,26309
'0:2:45.8,26309
'0:2:45.82,26309
'0:2:45.84,26309
'0:2:45.86,26309
'0:2:45.88,26309
'0:2:45.9,26309
'0:2:45.92,26309
'0:2:45.94,26309
'0:2:45.96,26374
'0:2:45.98,26374
'0:2:46.0,26374
'0:2:46.02,26374
'0:2:46.04,26374
'0:2:46.06,26374
'0:2:46.08,26374
'0:2:46.1,26374
'0:2:46.12,26374
'0:2:46.14,26374
'0:2:46.16,26374
'0:2:46.18,26374
'0:2:46.2,26374
'0:2:46.22,26614
'0:2:46.24,26614
'0:2:46.26,26614
'0:2:46.28,26614
'0:2:46.3,26614
'0:2:46.32,26614
'0:2:46.34,26614
'0:2:46.36,26614
'0:2:46.38,26614
'0:2:46.4,26614
'0:2:46.42,26614
'0:2:46.44,26614
'0:2:46.46,26934
'0:2:46.48,26934
'0:2:46.5,26934
'0:2:46.52,26934
'0:2:46.54,26934
'0:2:46.56,26934
'0:2:46.58,26934
'0:2:46.6,26934
'0:2:46.62,26934
'0:2:46.64,26934
'0:2:46.66,26934
'0:2:46.68,26934
'0:2:46.7,27270
'0:2:46.72,27270
'0:2:46.74,27270
'0:2:46.76,27270
'0:2:46.78,27270
'0:2:46.8,27270
'0:2:46.82,27270
'0:2:46.84,27270
'0:2:46.86,27270
'0:2:46.88,27270
'0:2:46.9,27270
'0:2:46.92,27270
'0:2:46.94,27270
'0:2:46.96,27565
'0:2:46.98,27565
'0:2:47.0,27565
'0:2:47.02,27565
'0:2:47.04,27565
'0:2:47.06,27565
'0:2:47.08,27565
'0:2:47.1,27565
'0:2:47.12,27565
'0:2:47.14,27565
'0:2:47.16,27565
'0:2:47.18,27565
'0:2:47.2,27688
'0:2:47.22,27688
'0:2:47.24,27688
'0:2:47.26,27688
'0:2:47.28,27688
'0:2:47.3,27688
'0:2:47.32,27688
'0:2:47.34,27688
'0:2:47.36,27688
'0:2:47.38,27688
'0:2:47.4,27688
'0:2:47.42,27688
'0:2:47.44,27688
'0:2:47.46,27744
'0:2:47.48,27744
'0:2:47.5,27744
'0:2:47.52,27744
'0:2:47.54,27744
'0:2:47.56,27744
'0:2:47.58,27744
'0:2:47.6,27744
'0:2:47.62,27744
'0:2:47.64,27744
'0:2:47.66,27744
'0:2:47.68,27744
'0:2:47.7,27757
'0:2:47.72,27757
'0:2:47.74,27757
'0:2:47.76,27757
'0:2:47.78,27757
'0:2:47.8,27757
'0:2:47.82,27757
'0:2:47.84,27757
'0:2:47.86,27757
'0:2:47.88,27757
'0:2:47.9,27757
'0:2:47.92,27757
'0:2:47.94,27742
'0:2:47.96,27742
'0:2:47.98,27742
'0:2:48.0,27742
'0:2:48.02,27742
'0:2:48.04,27742
'0:2:48.06,27742
'0:2:48.08,27742
'0:2:48.1,27742
'0:2:48.12,27742
'0:2:48.14,27742
'0:2:48.16,27742
'0:2:48.18,27742
'0:2:48.2,27729
'0:2:48.22,27729
'0:2:48.24,27729
'0:2:48.26,27729
'0:2:48.28,27729
'0:2:48.3,27729
'0:2:48.32,27729
'0:2:48.34,27729
'0:2:48.36,27729
'0:2:48.38,27729
'0:2:48.4,27729
'0:2:48.42,27729
'0:2:48.44,27690
'0:2:48.46,27690
'0:2:48.48,27690
'0:2:48.5,27690
'0:2:48.52,27690
'0:2:48.54,27690
'0:2:48.56,27690
'0:2:48.58,27690
'0:2:48.6,27690
'0:2:48.62,27690
'0:2:48.64,27690
'0:2:48.66,27690
'0:2:48.68,27690
'0:2:48.7,27657
'0:2:48.72,27657
'0:2:48.74,27657
'0:2:48.76,27657
'0:2:48.78,27657
'0:2:48.8,27657
'0:2:48.82,27657
'0:2:48.84,27657
'0:2:48.86,27657
'0:2:48.88,27657
'0:2:48.9,27657
'0:2:48.92,27657
'0:2:48.94,27636
'0:2:48.96,27636
'0:2:48.98,27636
'0:2:49.0,27636
'0:2:49.02,27636
'0:2:49.04,27636
'0:2:49.06,27636
'0:2:49.08,27636
'0:2:49.1,27636
'0:2:49.12,27636
'0:2:49.14,27636
'0:2:49.16,27636
'0:2:49.18,27636
'0:2:49.2,27604
'0:2:49.22,27604
'0:2:49.24,27604
'0:2:49.26,27604
'0:2:49.28,27604
'0:2:49.3,27604
'0:2:49.32,27604
'0:2:49.34,27604
'0:2:49.36,27604
'0:2:49.38,27604
'0:2:49.4,27604
'0:2:49.42,27604
'0:2:49.44,27574
'0:2:49.46,27574
'0:2:49.48,27574
'0:2:49.5,27574
'0:2:49.52,27574
'0:2:49.54,27574
'0:2:49.56,27574
'0:2:49.58,27574
'0:2:49.6,27574
'0:2:49.62,27574
'0:2:49.64,27574
'0:2:49.66,27574
'0:2:49.68,27556
'0:2:49.7,27556
'0:2:49.72,27556
'0:2:49.74,27556
'0:2:49.76,27556
'0:2:49.78,27556
'0:2:49.8,27556
'0:2:49.82,27556
'0:2:49.84,27556
'0:2:49.86,27556
'0:2:49.88,27556
'0:2:49.9,27556
'0:2:49.92,27556
'0:2:49.94,27552
'0:2:49.96,27552
'0:2:49.98,27552
'0:2:50.0,27552
'0:2:50.02,27552
'0:2:50.04,27552
'0:2:50.06,27552
'0:2:50.08,27552
'0:2:50.1,27552
'0:2:50.12,27552
'0:2:50.14,27552
'0:2:50.16,27552
'0:2:50.18,27558
'0:2:50.2,27558
'0:2:50.22,27558
'0:2:50.24,27558
'0:2:50.26,27558
'0:2:50.28,27558
'0:2:50.3,27558
'0:2:50.32,27558
'0:2:50.34,27558
'0:2:50.36,27558
'0:2:50.38,27558
'0:2:50.4,27558
'0:2:50.42,27558
'0:2:50.44,27568
'0:2:50.46,27568
'0:2:50.48,27568
'0:2:50.5,27568
'0:2:50.52,27568
'0:2:50.54,27568
'0:2:50.56,27568
'0:2:50.58,27568
'0:2:50.6,27568
'0:2:50.62,27568
'0:2:50.64,27568
'0:2:50.66,27568
'0:2:50.68,27582
'0:2:50.7,27582
'0:2:50.72,27582
'0:2:50.74,27582
'0:2:50.76,27582
'0:2:50.78,27582
'0:2:50.8,27582
'0:2:50.82,27582
'0:2:50.84,27582
'0:2:50.86,27582
'0:2:50.88,27582
'0:2:50.9,27582
'0:2:50.92,27589
'0:2:50.94,27589
'0:2:50.96,27589
'0:2:50.98,27589
'0:2:51.0,27589
'0:2:51.02,27589
'0:2:51.04,27589
'0:2:51.06,27589
'0:2:51.08,27589
'0:2:51.1,27589
'0:2:51.12,27589
'0:2:51.14,27589
'0:2:51.16,27589
'0:2:51.18,27598
'0:2:51.2,27598
'0:2:51.22,27598
'0:2:51.24,27598
'0:2:51.26,27598
'0:2:51.28,27598
'0:2:51.3,27598
'0:2:51.32,27598
'0:2:51.34,27598
'0:2:51.36,27598
'0:2:51.38,27598
'0:2:51.4,27598
'0:2:51.42,27613
'0:2:51.44,27613
'0:2:51.46,27613
'0:2:51.48,27613
'0:2:51.5,27613
'0:2:51.52,27613
'0:2:51.54,27613
'0:2:51.56,27613
'0:2:51.58,27613
'0:2:51.6,27613
'0:2:51.62,27613
'0:2:51.64,27613
'0:2:51.66,27613
'0:2:51.68,27631
'0:2:51.7,27631
'0:2:51.72,27631
'0:2:51.74,27631
'0:2:51.76,27631
'0:2:51.78,27631
'0:2:51.8,27631
'0:2:51.82,27631
'0:2:51.84,27631
'0:2:51.86,27631
'0:2:51.88,27631
'0:2:51.9,27631
'0:2:51.92,27651
'0:2:51.94,27651
'0:2:51.96,27651
'0:2:51.98,27651
'0:2:52.0,27651
'0:2:52.02,27651
'0:2:52.04,27651
'0:2:52.06,27651
'0:2:52.08,27651
'0:2:52.1,27651
'0:2:52.12,27651
'0:2:52.14,27651
'0:2:52.16,27667
'0:2:52.18,27667
'0:2:52.2,27667
'0:2:52.22,27667
'0:2:52.24,27667
'0:2:52.26,27667
'0:2:52.28,27667
'0:2:52.3,27667
'0:2:52.32,27667
'0:2:52.34,27667
'0:2:52.36,27667
'0:2:52.38,27667
'0:2:52.4,27667
'0:2:52.42,27678
'0:2:52.44,27678
'0:2:52.46,27678
'0:2:52.48,27678
'0:2:52.5,27678
'0:2:52.52,27678
'0:2:52.54,27678
'0:2:52.56,27678
'0:2:52.58,27678
'0:2:52.6,27678
'0:2:52.62,27678
'0:2:52.64,27678
'0:2:52.66,27684
'0:2:52.68,27684
'0:2:52.7,27684
'0:2:52.72,27684
'0:2:52.74,27684
'0:2:52.76,27684
'0:2:52.78,27684
'0:2:52.8,27684
'0:2:52.82,27684
'0:2:52.84,27684
'0:2:52.86,27684
'0:2:52.88,27684
'0:2:52.9,27686
'0:2:52.92,27686
'0:2:52.94,27686
'0:2:52.96,27686
'0:2:52.98,27686
'0:2:53.0,27686
'0:2:53.02,27686
'0:2:53.04,27686
'0:2:53.06,27686
'0:2:53.08,27686
'0:2:53.1,27686
'0:2:53.12,27686
'0:2:53.14,27686
'0:2:53.16,27685
'0:2:53.18,27685
'0:2:53.2,27685
'0:2:53.22,27685
'0:2:53.24,27685
'0:2:53.26,27685
'0:2:53.28,27685
'0:2:53.3,27685
'0:2:53.32,27685
'0:2:53.34,27685
'0:2:53.36,27685
'0:2:53.38,27685
'0:2:53.4,27685
'0:2:53.42,27675
'0:2:53.44,27675
'0:2:53.46,27675
'0:2:53.48,27675
'0:2:53.5,27675
'0:2:53.52,27675
'0:2:53.54,27675
'0:2:53.56,27675
'0:2:53.58,27675
'0:2:53.6,27675
'0:2:53.62,27675
'0:2:53.64,27675
'0:2:53.66,27659
'0:2:53.68,27659
'0:2:53.7,27659
'0:2:53.72,27659
'0:2:53.74,27659
'0:2:53.76,27659
'0:2:53.78,27659
'0:2:53.8,27659
'0:2:53.82,27659
'0:2:53.84,27659
'0:2:53.86,27659
'0:2:53.88,27659
'0:2:53.9,27634
'0:2:53.92,27634
'0:2:53.94,27634
'0:2:53.96,27634
'0:2:53.98,27634
'0:2:54.0,27634
'0:2:54.02,27634
'0:2:54.04,27634
'0:2:54.06,27634
'0:2:54.08,27634
'0:2:54.1,27634
'0:2:54.12,27634
'0:2:54.14,27634
'0:2:54.16,27605
'0:2:54.18,27605
'0:2:54.2,27605
'0:2:54.22,27605
'0:2:54.24,27605
'0:2:54.26,27605
'0:2:54.28,27605
'0:2:54.3,27605
'0:2:54.32,27605
'0:2:54.34,27605
'0:2:54.36,27605
'0:2:54.38,27605
'0:2:54.4,27586
'0:2:54.42,27586
'0:2:54.44,27586
'0:2:54.46,27586
'0:2:54.48,27586
'0:2:54.5,27586
'0:2:54.52,27586
'0:2:54.54,27586
'0:2:54.56,27586
'0:2:54.58,27586
'0:2:54.6,27586
'0:2:54.62,27586
'0:2:54.64,27576
'0:2:54.66,27576
'0:2:54.68,27576
'0:2:54.7,27576
'0:2:54.72,27576
'0:2:54.74,27576
'0:2:54.76,27576
'0:2:54.78,27576
'0:2:54.8,27576
'0:2:54.82,27576
'0:2:54.84,27576
'0:2:54.86,27576
'0:2:54.88,27576
'0:2:54.9,27571
'0:2:54.92,27571
'0:2:54.94,27571
'0:2:54.96,27571
'0:2:54.98,27571
'0:2:55.0,27571
'0:2:55.02,27571
'0:2:55.04,27571
'0:2:55.06,27571
'0:2:55.08,27571
'0:2:55.1,27571
'0:2:55.12,27571
'0:2:55.14,27577
'0:2:55.16,27577
'0:2:55.18,27577
'0:2:55.2,27577
'0:2:55.22,27577
'0:2:55.24,27577
'0:2:55.26,27577
'0:2:55.28,27577
'0:2:55.3,27577
'0:2:55.32,27577
'0:2:55.34,27577
'0:2:55.36,27577
'0:2:55.38,27577
'0:2:55.4,27585
'0:2:55.42,27585
'0:2:55.44,27585
'0:2:55.46,27585
'0:2:55.48,27585
'0:2:55.5,27585
'0:2:55.52,27585
'0:2:55.54,27585
'0:2:55.56,27585
'0:2:55.58,27585
'0:2:55.6,27585
'0:2:55.62,27585
'0:2:55.64,27594
'0:2:55.66,27594
'0:2:55.68,27594
'0:2:55.7,27594
'0:2:55.72,27594
'0:2:55.74,27594
'0:2:55.76,27594
'0:2:55.78,27594
'0:2:55.8,27594
'0:2:55.82,27594
'0:2:55.84,27594
'0:2:55.86,27594
'0:2:55.88,27611
'0:2:55.9,27611
'0:2:55.92,27611
'0:2:55.94,27611
'0:2:55.96,27611
'0:2:55.98,27611
'0:2:56.0,27611
'0:2:56.02,27611
'0:2:56.04,27611
'0:2:56.06,27611
'0:2:56.08,27611
'0:2:56.1,27611
'0:2:56.12,27611
'0:2:56.14,27618
'0:2:56.16,27618
'0:2:56.18,27618
'0:2:56.2,27618
'0:2:56.22,27618
'0:2:56.24,27618
'0:2:56.26,27618
'0:2:56.28,27618
'0:2:56.3,27618
'0:2:56.32,27618
'0:2:56.34,27618
'0:2:56.36,27618
'0:2:56.38,27619
'0:2:56.4,27619
'0:2:56.42,27619
'0:2:56.44,27619
'0:2:56.46,27619
'0:2:56.48,27619
'0:2:56.5,27619
'0:2:56.52,27619
'0:2:56.54,27619
'0:2:56.56,27619
'0:2:56.58,27619
'0:2:56.6,27619
'0:2:56.62,27619
'0:2:56.64,27620
'0:2:56.66,27620
'0:2:56.68,27620
'0:2:56.7,27620
'0:2:56.72,27620
'0:2:56.74,27620
'0:2:56.76,27620
'0:2:56.78,27620
'0:2:56.8,27620
'0:2:56.82,27620
'0:2:56.84,27620
'0:2:56.86,27620
'0:2:56.88,27607
'0:2:56.9,27607
'0:2:56.92,27607
'0:2:56.94,27607
'0:2:56.96,27607
'0:2:56.98,27607
'0:2:57.0,27607
'0:2:57.02,27607
'0:2:57.04,27607
'0:2:57.06,27607
'0:2:57.08,27607
'0:2:57.1,27607
'0:2:57.12,27596
'0:2:57.14,27596
'0:2:57.16,27596
'0:2:57.18,27596
'0:2:57.2,27596
'0:2:57.22,27596
'0:2:57.24,27596
'0:2:57.26,27596
'0:2:57.28,27596
'0:2:57.3,27596
'0:2:57.32,27596
'0:2:57.34,27596
'0:2:57.36,27596
'0:2:57.38,27583
'0:2:57.4,27583
'0:2:57.42,27583
'0:2:57.44,27583
'0:2:57.46,27583
'0:2:57.48,27583
'0:2:57.5,27583
'0:2:57.52,27583
'0:2:57.54,27583
'0:2:57.56,27583
'0:2:57.58,27583
'0:2:57.6,27583
'0:2:57.62,27567
'0:2:57.64,27567
'0:2:57.66,27567
'0:2:57.68,27567
'0:2:57.7,27567
'0:2:57.72,27567
'0:2:57.74,27567
'0:2:57.76,27567
'0:2:57.78,27567
'0:2:57.8,27567
'0:2:57.82,27567
'0:2:57.84,27567
'0:2:57.86,27567
'0:2:57.88,27559
'0:2:57.9,27559
'0:2:57.92,27559
'0:2:57.94,27559
'0:2:57.96,27559
'0:2:57.98,27559
'0:2:58.0,27559
'0:2:58.02,27559
'0:2:58.04,27559
'0:2:58.06,27559
'0:2:58.08,27559
'0:2:58.1,27559
'0:2:58.12,27554
'0:2:58.14,27554
'0:2:58.16,27554
'0:2:58.18,27554
'0:2:58.2,27554
'0:2:58.22,27554
'0:2:58.24,27554
'0:2:58.26,27554
'0:2:58.28,27554
'0:2:58.3,27554
'0:2:58.32,27554
'0:2:58.34,27554
'0:2:58.36,27554
'0:2:58.38,27554
'0:2:58.4,27554
'0:2:58.42,27554
'0:2:58.44,27554
'0:2:58.46,27554
'0:2:58.48,27554
'0:2:58.5,27554
'0:2:58.52,27554
'0:2:58.54,27554
'0:2:58.56,27554
'0:2:58.58,27554
'0:2:58.6,27554
'0:2:58.62,27554
'0:2:58.64,27554
'0:2:58.66,27554
'0:2:58.68,27554
'0:2:58.7,27554
'0:2:58.72,27554
'0:2:58.74,27554
'0:2:58.76,27554
'0:2:58.78,27554
'0:2:58.8,27554
'0:2:58.82,27554
'0:2:58.84,27554
'0:2:58.86,27549
'0:2:58.88,27549
'0:2:58.9,27549
'0:2:58.92,27549
'0:2:58.94,27549
'0:2:58.96,27549
'0:2:58.98,27549
'0:2:59.0,27549
'0:2:59.02,27549
'0:2:59.04,27549
'0:2:59.06,27549
'0:2:59.08,27549
'0:2:59.1,27549
'0:2:59.12,27548
'0:2:59.14,27548
'0:2:59.16,27548
'0:2:59.18,27548
'0:2:59.2,27548
'0:2:59.22,27548
'0:2:59.24,27548
'0:2:59.26,27548
'0:2:59.28,27548
'0:2:59.3,27548
'0:2:59.32,27548
'0:2:59.34,27548
'0:2:59.36,27547
'0:2:59.38,27547
'0:2:59.4,27547
'0:2:59.42,27547
'0:2:59.44,27547
'0:2:59.46,27547
'0:2:59.48,27547
'0:2:59.5,27547
'0:2:59.52,27547
'0:2:59.54,27547
'0:2:59.56,27547
'0:2:59.58,27547
'0:2:59.6,27547
'0:2:59.62,27544
'0:2:59.64,27544
'0:2:59.66,27544
'0:2:59.68,27544
'0:2:59.7,27544
'0:2:59.72,27544
'0:2:59.74,27544
'0:2:59.76,27544
'0:2:59.78,27544
'0:2:59.8,27544
'0:2:59.82,27544
'0:2:59.84,27544
'0:2:59.86,27558
'0:2:59.88,27558
'0:2:59.9,27558
'0:2:59.92,27558
'0:2:59.94,27558
'0:2:59.96,27558
'0:2:59.98,27558
'0:3:0.0,27558
'0:3:0.02,27558
'0:3:0.04,27558
'0:3:0.06,27558
'0:3:0.08,27558
'0:3:0.1,27576
'0:3:0.12,27576
'0:3:0.14,27576
'0:3:0.16,27576
'0:3:0.18,27576
'0:3:0.2,27576
'0:3:0.22,27576
'0:3:0.24,27576
'0:3:0.26,27576
'0:3:0.28,27576
'0:3:0.3,27576
'0:3:0.32,27576
'0:3:0.34,27576
'0:3:0.36,27584
'0:3:0.38,27584
'0:3:0.4,27584
'0:3:0.42,27584
'0:3:0.44,27584
'0:3:0.46,27584
'0:3:0.48,27584
'0:3:0.5,27584
'0:3:0.52,27584
'0:3:0.54,27584
'0:3:0.56,27584
'0:3:0.58,27584
'0:3:0.6,27585
'0:3:0.62,27585
'0:3:0.64,27585
'0:3:0.66,27585
'0:3:0.68,27585
'0:3:0.7,27585
'0:3:0.72,27585
'0:3:0.74,27585
'0:3:0.76,27585
'0:3:0.78,27585
'0:3:0.8,27585
'0:3:0.82,27585
'0:3:0.84,27585
'0:3:0.86,27571
'0:3:0.88,27571
'0:3:0.9,27571
'0:3:0.92,27571
'0:3:0.94,27571
'0:3:0.96,27571
'0:3:0.98,27571
'0:3:1.0,27571
'0:3:1.02,27571
'0:3:1.04,27571
'0:3:1.06,27571
'0:3:1.08,27571
'0:3:1.1,27553
'0:3:1.12,27553
'0:3:1.14,27553
'0:3:1.16,27553
'0:3:1.18,27553
'0:3:1.2,27553
'0:3:1.22,27553
'0:3:1.24,27553
'0:3:1.26,27553
'0:3:1.28,27553
'0:3:1.3,27553
'0:3:1.32,27553
'0:3:1.34,27542
'0:3:1.36,27542
'0:3:1.38,27542
'0:3:1.4,27542
'0:3:1.42,27542
'0:3:1.44,27542
'0:3:1.46,27542
'0:3:1.48,27542
'0:3:1.5,27542
'0:3:1.52,27542
'0:3:1.54,27542
'0:3:1.56,27542
'0:3:1.58,27542
'0:3:1.6,27540
'0:3:1.62,27540
'0:3:1.64,27540
'0:3:1.66,27540
'0:3:1.68,27540
'0:3:1.7,27540
'0:3:1.72,27540
'0:3:1.74,27540
'0:3:1.76,27540
'0:3:1.78,27540
'0:3:1.8,27540
'0:3:1.82,27540
'0:3:1.84,27536
'0:3:1.86,27536
'0:3:1.88,27536
'0:3:1.9,27536
'0:3:1.92,27536
'0:3:1.94,27536
'0:3:1.96,27536
'0:3:1.98,27536
'0:3:2.0,27536
'0:3:2.02,27536
'0:3:2.04,27536
'0:3:2.06,27536
'0:3:2.08,27526
'0:3:2.1,27526
'0:3:2.12,27526
'0:3:2.14,27526
'0:3:2.16,27526
'0:3:2.18,27526
'0:3:2.2,27526
'0:3:2.22,27526
'0:3:2.24,27526
'0:3:2.26,27526
'0:3:2.28,27526
'0:3:2.3,27526
'0:3:2.32,27526
'0:3:2.34,27505
'0:3:2.36,27505
'0:3:2.38,27505
'0:3:2.4,27505
'0:3:2.42,27505
'0:3:2.44,27505
'0:3:2.46,27505
'0:3:2.48,27505
'0:3:2.5,27505
'0:3:2.52,27505
'0:3:2.54,27505
'0:3:2.56,27505
'0:3:2.58,27505
'0:3:2.6,27486
'0:3:2.62,27486
'0:3:2.64,27486
'0:3:2.66,27486
'0:3:2.68,27486
'0:3:2.7,27486
'0:3:2.72,27486
'0:3:2.74,27486
'0:3:2.76,27486
'0:3:2.78,27486
'0:3:2.8,27486
'0:3:2.82,27486
'0:3:2.84,27473
'0:3:2.86,27473
'0:3:2.88,27473
'0:3:2.9,27473
'0:3:2.92,27473
'0:3:2.94,27473
'0:3:2.96,27473
'0:3:2.98,27473
'0:3:3.0,27473
'0:3:3.02,27473
'0:3:3.04,27473
'0:3:3.06,27473
'0:3:3.08,27462
'0:3:3.1,27462
'0:3:3.12,27462
'0:3:3.14,27462
'0:3:3.16,27462
'0:3:3.18,27462
'0:3:3.2,27462
'0:3:3.22,27462
'0:3:3.24,27462
'0:3:3.26,27462
'0:3:3.28,27462
'0:3:3.3,27462
'0:3:3.32,27462
'0:3:3.34,27459
'0:3:3.36,27459
'0:3:3.38,27459
'0:3:3.4,27459
'0:3:3.42,27459
'0:3:3.44,27459
'0:3:3.46,27459
'0:3:3.48,27459
'0:3:3.5,27459
'0:3:3.52,27459
'0:3:3.54,27459
'0:3:3.56,27459
'0:3:3.58,27453
'0:3:3.6,27453
'0:3:3.62,27453
'0:3:3.64,27453
'0:3:3.66,27453
'0:3:3.68,27453
'0:3:3.7,27453
'0:3:3.72,27453
'0:3:3.74,27453
'0:3:3.76,27453
'0:3:3.78,27453
'0:3:3.8,27453
'0:3:3.82,27448
'0:3:3.84,27448
'0:3:3.86,27448
'0:3:3.88,27448
'0:3:3.9,27448
'0:3:3.92,27448
'0:3:3.94,27448
'0:3:3.96,27448
'0:3:3.98,27448
'0:3:4.0,27448
'0:3:4.02,27448
'0:3:4.04,27448
'0:3:4.06,27448
'0:3:4.08,27449
'0:3:4.1,27449
'0:3:4.12,27449
'0:3:4.14,27449
'0:3:4.16,27449
'0:3:4.18,27449
'0:3:4.2,27449
'0:3:4.22,27449
'0:3:4.24,27449
'0:3:4.26,27449
'0:3:4.28,27449
'0:3:4.3,27449
'0:3:4.32,27460
'0:3:4.34,27460
'0:3:4.36,27460
'0:3:4.38,27460
'0:3:4.4,27460
'0:3:4.42,27460
'0:3:4.44,27460
'0:3:4.46,27460
'0:3:4.48,27460
'0:3:4.5,27460
'0:3:4.52,27460
'0:3:4.54,27460
'0:3:4.56,27460
'0:3:4.58,27477
'0:3:4.6,27477
'0:3:4.62,27477
'0:3:4.64,27477
'0:3:4.66,27477
'0:3:4.68,27477
'0:3:4.7,27477
'0:3:4.72,27477
'0:3:4.74,27477
'0:3:4.76,27477
'0:3:4.78,27477
'0:3:4.8,27477
'0:3:4.82,27489
'0:3:4.84,27489
'0:3:4.86,27489
'0:3:4.88,27489
'0:3:4.9,27489
'0:3:4.92,27489
'0:3:4.94,27489
'0:3:4.96,27489
'0:3:4.98,27489
'0:3:5.0,27489
'0:3:5.02,27489
'0:3:5.04,27489
'0:3:5.06,27493
'0:3:5.08,27493
'0:3:5.1,27493
'0:3:5.12,27493
'0:3:5.14,27493
'0:3:5.16,27493
'0:3:5.18,27493
'0:3:5.2,27493
'0:3:5.22,27493
'0:3:5.24,27493
'0:3:5.26,27493
'0:3:5.28,27493
'0:3:5.3,27493
'0:3:5.32,27486
